gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
SNHG12,-0.14834051547498336,0.0424158220414873,-0.12127127879704713,0.08446174770585627,-0.02706923667793623
TAF12,-0.0344653967695137,0.696264399859171,-0.0881178906975468,0.14356383647864301,0.053652493928033104
GMEB1,-0.013838230007949997,0.8986269373177947,0.050544859132086874,0.46109566198849405,-0.06438308914003688
YTHDF2,0.07187177582889996,0.1905427199323083,0.014572075459808796,0.75042026912935,0.05729970036909117
EPB41,-0.3986746169047228,1.6718137889153656e-47,-0.2699886862083983,1.8238700715611126e-28,-0.1286859306963245
SRSF4,0.11904083306956385,3.587804003651971e-05,-0.012101855668716695,0.8314926210312679,0.13114268873828056
LAPTM5,-0.13736865341621626,4.607063897129877e-10,-0.16146529487671882,2.6975411296417857e-14,0.024096641460502555
PUM1,0.026429665413028186,0.46731353152521266,-0.01470445029471944,0.781303312910889,0.04113411570774762
SNRNP40,0.1046909004187289,0.05215278576941483,-0.04944229100272175,0.38781768439949904,0.15413319142145065
ZCCHC17,-0.13066974907561357,0.01913179092997245,-0.08290507997546503,0.1317293405992805,-0.04776466910014854
PEF1,0.15823115310922575,0.1018689874404452,-0.03784293679949861,0.7466569583079898,0.19607408990872435
PTP4A2,0.0044383485926913074,0.9239154683233101,-0.09110586061388815,0.005489443628467129,0.09554420920657945
KHDRBS1,0.07765869750952513,0.024233639964896043,-0.01613848597778993,0.7543795651724194,0.09379718348731506
KPNA6,-0.019368226461474305,0.7680455097121813,-0.06235994459186912,0.16071381739508156,0.04299171813039481
TXLNA,0.14990632314878796,0.02750716685889237,0.01772630078689525,0.7765653872891474,0.13218002236189272
EIF3I,0.03256794674555403,0.5592258299318756,-0.1503018303723735,0.0004737532957494043,0.1828697771179275
HDAC1,-0.26417188227217264,1.4457632758832515e-09,-0.18451491392386896,6.054720618633233e-06,-0.07965696834830369
MARCKSL1,-0.5157233478375153,2.1010899470474838e-14,-0.3401592888284722,6.006551415754661e-07,-0.1755640590090431
BSDC1,-0.03318166450352241,0.6733580304376015,-0.1869332667471181,0.003046810193930584,0.1537516022435957
ZBTB8OS,-0.0699320371513945,0.15460955484216918,-0.021740734760138426,0.6816725780682489,-0.048191302391256075
RBBP4,-0.08247857006025734,0.024907726579069,-0.11089724084113964,0.0012865489607936944,0.028418670780882296
SYNC,-0.10606925645818756,0.18599710895556384,-0.20786085489315198,0.002551349222008127,0.10179159843496442
YARS,0.06542886585569962,0.37075613831691934,-0.010742634921482577,0.9397694562938673,0.0761715007771822
S100PBP,-0.23034694057703659,1.1822175838759842e-07,-0.2244887036177044,2.6125015590062804e-08,-0.005858236959332186
RNF19B,-0.0339556016132718,0.7612078484107426,-0.235636501008344,0.002017852790548961,0.2016808993950722
AK2,0.10739396007167402,0.12946686457679413,0.00546857075581493,0.8566047775333505,0.1019253893158591
SMIM12,0.08177496413013152,0.2838951152738905,-0.046719502542086934,0.5327607940110186,0.12849446667221845
ZMYM1,-0.16906378101297365,0.06700781696707032,0.08841036292550261,0.22167237476217172,-0.25747414393847623
SFPQ,0.06534773603180137,0.06557507150306967,-0.0254769825311855,0.5223408302954239,0.09082471856298688
ZMYM4,-0.004767785205613638,0.9369691887347562,-0.021624199253943023,0.6450880217403631,0.016856414048329386
KIAA0319L,-0.08721301725223553,0.07191492832997248,-0.07150664204301055,0.13118212178193325,-0.01570637520922498
PSMB2,0.12933203704927126,0.0154534809759229,-0.011586221168050831,0.9054902845560442,0.1409182582173221
AGO4,-0.06112130012271626,0.4920102284574828,-0.2122209018262688,0.0020520679665043057,0.15109960170355252
AGO1,-0.42696030835949195,4.9469720971378286e-08,-0.2787202978626787,0.00018863123012564798,-0.14824001049681323
AGO3,0.03451157149091058,0.4241703377152754,0.02207577715962381,0.47569313993380413,0.012435794331286772
ADPRHL2,0.12722972912091915,0.1462949512344626,-0.034908138634851676,0.768344534407485,0.16213786775577083
TRAPPC3,-0.042088739674490686,0.6358374124186541,-0.019521444330248307,0.8217932467017222,-0.02256729534424238
MAP7D1,-0.012776455789786107,0.9013583651245002,-0.06075258331904341,0.5613965838718962,0.0479761275292573
THRAP3,0.04705747567462646,0.07851943195703102,-0.024209123838946134,0.40496374294960363,0.07126659951357259
STK40,-0.08477481957675373,0.17972286825054032,-0.002873534813432242,0.9563412859141686,-0.08190128476332148
LSM10,-0.09947698779263814,0.038704971042058084,-0.09544340442312141,0.02981975880294755,-0.00403358336951673
MRPS15,0.06396686990879545,0.3562992680087866,-0.020291540136349318,0.8173513837617392,0.08425841004514477
MEAF6,-0.09911832224482182,0.03459189458225487,-0.20863994369085573,1.0852255090545766e-07,0.1095216214460339
SNIP1,0.031517276831363406,0.6753200204434135,-0.0626955539086493,0.4315896438665524,0.0942128307400127
GNL2,0.028343366846420352,0.7525994699154143,0.05315671100591056,0.4687072680517173,-0.024813344159490207
C1orf122,0.048088136334039036,0.6478231553193992,-0.05241480869084719,0.5497636643115061,0.10050294502488623
MTF1,0.10487374682123368,0.17205159628832178,0.04430155858769316,0.5143471198897228,0.06057218823354052
INPP5B,-0.0903650746583571,0.15954307986751753,-0.08631415457692981,0.10555780555618166,-0.004050920081427281
SF3A3,0.049406459752448506,0.39462282366481766,0.003785205458594813,0.9249088084025268,0.04562125429385369
UTP11L,0.20935728991141644,0.009060553613492662,-0.060838298951448724,0.48463384636391893,0.27019558886286515
RRAGC,0.28004510053686843,6.98468009637286e-05,0.1364933308735761,0.03854298793770447,0.14355176966329233
RP5-864K19.4,-0.07304494935046411,0.46030404598096336,0.11583829624617457,0.11785519224667128,-0.1888832455966387
